_id,TOTAL,fechaFactura,Client.DNI,Client.Name,Client.Surname,traficoMinutos
ObjectId(5e13d8e9054a095daa7afc07),42.45,2017-05-03,06220826Q,Angelica,Chirinos,99
ObjectId(5e13d8e9054a095daa7afc08),42.45,2017-05-03,06220826Q,Angelica,Chirinos,108.78
ObjectId(5e13d8e9054a095daa7afc09),42.45,2017-05-03,06220826Q,Angelica,Chirinos,90.16
ObjectId(5e13d8e9054a095daa7afc0a),42.45,2017-05-03,06220826Q,Angelica,Chirinos,117.6
ObjectId(5e13d8e9054a095daa7afc0b),42.45,2017-05-03,06220826Q,Angelica,Chirinos,105
ObjectId(5e13d8e9054a095daa7afc0c),42.45,2017-05-03,06220826Q,Angelica,Chirinos,111.72
ObjectId(5e13d8e9054a095daa7afc0d),42.45,2017-05-03,06220826Q,Angelica,Chirinos,3.92
ObjectId(5e13d8e9054a095daa7afc0e),35.5,2017-05-03,99039858H,Diego Alfonso,Vazquez,93.1
ObjectId(5e13d8e9054a095daa7afc0f),35.5,2017-05-03,99039858H,Diego Alfonso,Vazquez,94.08
ObjectId(5e13d8e9054a095daa7afc10),35.5,2017-05-03,99039858H,Diego Alfonso,Vazquez,97
ObjectId(5e13d8e9054a095daa7afc11),35.5,2017-05-03,99039858H,Diego Alfonso,Vazquez,136
ObjectId(5e13d8e9054a095daa7afc12),35.5,2017-05-03,99039858H,Diego Alfonso,Vazquez,122.5
ObjectId(5e13d8e9054a095daa7afc13),52.35,2017-05-03,97184325X,agueda,"[""Alcantara"",""Orellana""]",89.1
ObjectId(5e13d8e9054a095daa7afc14),52.35,2017-05-03,97184325X,agueda,"[""Alcantara"",""Orellana""]",91.08
ObjectId(5e13d8e9054a095daa7afc15),52.35,2017-05-03,97184325X,agueda,"[""Alcantara"",""Orellana""]",100.94
ObjectId(5e13d8e9054a095daa7afc16),52.35,2017-05-03,97184325X,agueda,"[""Alcantara"",""Orellana""]",89
ObjectId(5e13d8e9054a095daa7afc17),52.35,2017-05-03,97184325X,agueda,"[""Alcantara"",""Orellana""]",85
ObjectId(5e13d8e9054a095daa7afc18),52.35,2017-05-03,97184325X,agueda,"[""Alcantara"",""Orellana""]",87
ObjectId(5e13d8e9054a095daa7afc19),52.35,2017-05-03,97184325X,agueda,"[""Alcantara"",""Orellana""]",102.83
ObjectId(5e13d8e9054a095daa7afc1a),52.35,2017-05-03,97184325X,agueda,"[""Alcantara"",""Orellana""]",94
ObjectId(5e13d8e9054a095daa7afc1b),52.35,2017-05-03,97184325X,agueda,"[""Alcantara"",""Orellana""]",106.92
ObjectId(5e13d8e9054a095daa7afc1c),52.35,2017-05-03,97184325X,agueda,"[""Alcantara"",""Orellana""]",114
ObjectId(5e13d8e9054a095daa7afc1d),52.35,2017-05-03,97184325X,agueda,"[""Alcantara"",""Orellana""]",98.01
ObjectId(5e13d8e9054a095daa7afc1e),52.35,2017-05-03,97184325X,agueda,"[""Alcantara"",""Orellana""]",103
ObjectId(5e13d8e9054a095daa7afc1f),52.35,2017-05-03,97184325X,agueda,"[""Alcantara"",""Orellana""]",88.11
ObjectId(5e13d8e9054a095daa7afc20),37.4,2017-05-03,02018750V,Leonor,Jimenez,118
ObjectId(5e13d8e9054a095daa7afc21),37.4,2017-05-03,02018750V,Leonor,Jimenez,23.759999999999998
ObjectId(5e13d8e9054a095daa7afc22),40.55,2017-05-03,16202136Q,Maria de la Inmaculada Concepcion,Chinen,98.01
ObjectId(5e13d8e9054a095daa7afc23),40.55,2017-05-03,16202136Q,Maria de la Inmaculada Concepcion,Chinen,88.2
ObjectId(5e13d8e9054a095daa7afc24),40.55,2017-05-03,16202136Q,Maria de la Inmaculada Concepcion,Chinen,93.06
ObjectId(5e13d8e9054a095daa7afc25),40.55,2017-05-03,16202136Q,Maria de la Inmaculada Concepcion,Chinen,103
ObjectId(5e13d8e9054a095daa7afc26),40.55,2017-05-03,16202136Q,Maria de la Inmaculada Concepcion,Chinen,93.06
ObjectId(5e13d8e9054a095daa7afc27),40.55,2017-05-03,16202136Q,Maria de la Inmaculada Concepcion,Chinen,100.94
ObjectId(5e13d8e9054a095daa7afc28),40.55,2017-05-03,16202136Q,Maria de la Inmaculada Concepcion,Chinen,118
ObjectId(5e13d8e9054a095daa7afc29),40.55,2017-05-03,16202136Q,Maria de la Inmaculada Concepcion,Chinen,97
ObjectId(5e13d8e9054a095daa7afc2a),40.55,2017-05-03,16202136Q,Maria de la Inmaculada Concepcion,Chinen,83
ObjectId(5e13d8e9054a095daa7afc2b),29.55,2017-05-03,72779207P,Dominico,Moron-Arroyo,117.81
ObjectId(5e13d8e9054a095daa7afc2c),35.7,2017-05-03,85216702T,Carmela,"[""Grimaldo"",""Rodriguez""]",112
ObjectId(5e13d8e9054a095daa7afc2d),35.7,2017-05-03,85216702T,Carmela,"[""Grimaldo"",""Rodriguez""]",91
ObjectId(5e13d8e9054a095daa7afc2e),35.7,2017-05-03,85216702T,Carmela,"[""Grimaldo"",""Rodriguez""]",112.7
ObjectId(5e13d8e9054a095daa7afc2f),35.7,2017-05-03,85216702T,Carmela,"[""Grimaldo"",""Rodriguez""]",86.24
ObjectId(5e13d8e9054a095daa7afc30),35.7,2017-05-03,85216702T,Carmela,"[""Grimaldo"",""Rodriguez""]",1.78
ObjectId(5e13d8e9054a095daa7afc31),35.7,2017-05-03,85216702T,Carmela,"[""Grimaldo"",""Rodriguez""]",110.74
ObjectId(5e13d8e9054a095daa7afc32),35.7,2017-05-03,85216702T,Carmela,"[""Grimaldo"",""Rodriguez""]",120
ObjectId(5e13d8e9054a095daa7afc33),35.7,2017-05-03,85216702T,Carmela,"[""Grimaldo"",""Rodriguez""]",1.72
ObjectId(5e13d8e9054a095daa7afc34),35.7,2017-05-03,85216702T,Carmela,"[""Grimaldo"",""Rodriguez""]",4.76
ObjectId(5e13d8e9054a095daa7afc35),29.65,2017-05-03,14599082Q,Gracia,Sanz-Lopez,122
ObjectId(5e13d8e9054a095daa7afc36),29.65,2017-05-03,14599082Q,Gracia,Sanz-Lopez,126.1
ObjectId(5e13d8e9054a095daa7afc37),29.65,2017-05-03,14599082Q,Gracia,Sanz-Lopez,104.86
ObjectId(5e13d8e9054a095daa7afc38),29.65,2017-05-03,14599082Q,Gracia,Sanz-Lopez,109
ObjectId(5e13d8e9054a095daa7afc39),29.65,2017-05-03,14599082Q,Gracia,Sanz-Lopez,135
ObjectId(5e13d8e9054a095daa7afc3a),29.65,2017-05-03,14599082Q,Gracia,Sanz-Lopez,141
ObjectId(5e13d8e9054a095daa7afc3b),29.6,2017-05-03,89037446F,Pedro,Miranda,95
ObjectId(5e13d8e9054a095daa7afc3c),29.6,2017-05-03,89037446F,Pedro,Miranda,1.8
ObjectId(5e13d8e9054a095daa7afc3d),43.45,2017-05-03,51663081K,Roman,"[""Barba"",""Ortiz""]",1.86
ObjectId(5e13d8e9054a095daa7afc3e),43.45,2017-05-03,51663081K,Roman,"[""Barba"",""Ortiz""]",107.8
ObjectId(5e13d8e9054a095daa7afc3f),43.45,2017-05-03,51663081K,Roman,"[""Barba"",""Ortiz""]",4.32
ObjectId(5e13d8e9054a095daa7afc40),43.45,2017-05-03,51663081K,Roman,"[""Barba"",""Ortiz""]",22.540000000000003
ObjectId(5e13d8e9054a095daa7afc41),43.45,2017-05-03,51663081K,Roman,"[""Barba"",""Ortiz""]",2.67
ObjectId(5e13d8e9054a095daa7afc42),43.45,2017-05-03,51663081K,Roman,"[""Barba"",""Ortiz""]",96
ObjectId(5e13d8e9054a095daa7afc43),43.45,2017-05-03,51663081K,Roman,"[""Barba"",""Ortiz""]",129
ObjectId(5e13d8e9054a095daa7afc44),29.6,2017-05-03,51570383J,Francisca Paulina,Chiroque,123.48
ObjectId(5e13d8e9054a095daa7afc45),24.75,2017-05-03,65389770B,Laurentino,Garcia,90
ObjectId(5e13d8e9054a095daa7afc46),24.75,2017-05-03,65389770B,Laurentino,Garcia,4
ObjectId(5e13d8e9054a095daa7afc47),24.75,2017-05-03,65389770B,Laurentino,Garcia,97
ObjectId(5e13d8e9054a095daa7afc48),24.75,2017-05-03,65389770B,Laurentino,Garcia,4.05
ObjectId(5e13d8e9054a095daa7afc49),39.5,2017-05-03,78602413M,Gervasio,Montano,84.28
ObjectId(5e13d8e9054a095daa7afc4a),39.5,2017-05-03,78602413M,Gervasio,Montano,98
ObjectId(5e13d8e9054a095daa7afc4b),39.5,2017-05-03,78602413M,Gervasio,Montano,130.34
ObjectId(5e13d8e9054a095daa7afc4c),39.5,2017-05-03,78602413M,Gervasio,Montano,168.3
ObjectId(5e13d8e9054a095daa7afc4d),39.5,2017-05-03,78602413M,Gervasio,Montano,146.52
ObjectId(5e13d8e9054a095daa7afc4e),39.5,2017-05-03,78602413M,Gervasio,Montano,115.64
ObjectId(5e13d8e9054a095daa7afc4f),39.5,2017-05-03,78602413M,Gervasio,Montano,100.98
ObjectId(5e13d8e9054a095daa7afc50),20.8,2017-05-03,68780242F,Daisy,Paez,4.2
ObjectId(5e13d8e9054a095daa7afc51),20.8,2017-05-03,68780242F,Daisy,Paez,98
ObjectId(5e13d8e9054a095daa7afc52),20.8,2017-05-03,68780242F,Daisy,Paez,92
ObjectId(5e13d8e9054a095daa7afc53),25.7,2017-05-03,32723386K,Maria del Carmen,Placido,18.18
ObjectId(5e13d8e9054a095daa7afc54),25.7,2017-05-03,32723386K,Maria del Carmen,Placido,92
ObjectId(5e13d8e9054a095daa7afc55),25.7,2017-05-03,32723386K,Maria del Carmen,Placido,105.92999999999999
ObjectId(5e13d8e9054a095daa7afc56),25.7,2017-05-03,32723386K,Maria del Carmen,Placido,4.75
ObjectId(5e13d8e9054a095daa7afc57),31.7,2017-05-03,98995241K,Aristoteles,"[""Prudencio"",""Mantilla""]",103
ObjectId(5e13d8e9054a095daa7afc58),31.7,2017-05-03,98995241K,Aristoteles,"[""Prudencio"",""Mantilla""]",126.42
ObjectId(5e13d8e9054a095daa7afc59),31.7,2017-05-03,98995241K,Aristoteles,"[""Prudencio"",""Mantilla""]",112.5
ObjectId(5e13d8e9054a095daa7afc5a),31.7,2017-05-03,98995241K,Aristoteles,"[""Prudencio"",""Mantilla""]",30.4
ObjectId(5e13d8e9054a095daa7afc5b),31.7,2017-05-03,98995241K,Aristoteles,"[""Prudencio"",""Mantilla""]",4.24
ObjectId(5e13d8e9054a095daa7afc5c),31.7,2017-05-03,98995241K,Aristoteles,"[""Prudencio"",""Mantilla""]",125.73
ObjectId(5e13d8e9054a095daa7afc5d),31.7,2017-05-03,98995241K,Aristoteles,"[""Prudencio"",""Mantilla""]",98.98
ObjectId(5e13d8e9054a095daa7afc5e),43.4,2017-05-03,32640215H,M. Ignacia,Llasa,148
ObjectId(5e13d8e9054a095daa7afc5f),43.4,2017-05-03,32640215H,M. Ignacia,Llasa,92.07
ObjectId(5e13d8e9054a095daa7afc60),43.4,2017-05-03,32640215H,M. Ignacia,Llasa,4.12
ObjectId(5e13d8e9054a095daa7afc61),43.4,2017-05-03,32640215H,M. Ignacia,Llasa,95.03999999999999
ObjectId(5e13d8e9054a095daa7afc62),43.4,2017-05-03,32640215H,M. Ignacia,Llasa,125
ObjectId(5e13d8e9054a095daa7afc63),43.4,2017-05-03,32640215H,M. Ignacia,Llasa,95.03999999999999
ObjectId(5e13d8e9054a095daa7afc64),43.4,2017-05-03,32640215H,M. Ignacia,Llasa,108.78
ObjectId(5e13d8e9054a095daa7afc65),43.4,2017-05-03,32640215H,M. Ignacia,Llasa,113.85
ObjectId(5e13d8e9054a095daa7afc66),43.4,2017-05-03,32640215H,M. Ignacia,Llasa,132
ObjectId(5e13d8e9054a095daa7afc67),36.55,2017-05-03,03067863P,Maria del Altagracia,Concepcion,94
ObjectId(5e13d8e9054a095daa7afc68),36.55,2017-05-03,03067863P,Maria del Altagracia,Concepcion,6
ObjectId(5e13d8e9054a095daa7afc69),36.55,2017-05-03,03067863P,Maria del Altagracia,Concepcion,86.13
ObjectId(5e13d8e9054a095daa7afc6a),36.55,2017-05-03,03067863P,Maria del Altagracia,Concepcion,92.07
ObjectId(5e13d8e9054a095daa7afc6b),36.55,2017-05-03,03067863P,Maria del Altagracia,Concepcion,94
ObjectId(5e13d8e9054a095daa7afc6c),36.55,2017-05-03,03067863P,Maria del Altagracia,Concepcion,114.84
ObjectId(5e13d8e9054a095daa7afc6d),36.55,2017-05-03,03067863P,Maria del Altagracia,Concepcion,102.96
ObjectId(5e13d8e9054a095daa7afc6e),36.55,2017-05-03,03067863P,Maria del Altagracia,Concepcion,103.95
ObjectId(5e13d8e9054a095daa7afc6f),33.55,2017-05-03,57226071R,M. Gilberta,"[""Mallasca"",""Henriquez""]",92
ObjectId(5e13d8e9054a095daa7afc70),33.55,2017-05-03,57226071R,M. Gilberta,"[""Mallasca"",""Henriquez""]",119.78999999999999
ObjectId(5e13d8e9054a095daa7afc71),33.55,2017-05-03,57226071R,M. Gilberta,"[""Mallasca"",""Henriquez""]",102.96
ObjectId(5e13d8e9054a095daa7afc72),37.55,2017-05-03,47856239R,Aurora,Muguruza,115
ObjectId(5e13d8e9054a095daa7afc73),37.55,2017-05-03,47856239R,Aurora,Muguruza,80.19
ObjectId(5e13d8e9054a095daa7afc74),37.55,2017-05-03,47856239R,Aurora,Muguruza,113
ObjectId(5e13d8e9054a095daa7afc75),37.55,2017-05-03,47856239R,Aurora,Muguruza,104
ObjectId(5e13d8e9054a095daa7afc76),37.55,2017-05-03,47856239R,Aurora,Muguruza,4.4
ObjectId(5e13d8e9054a095daa7afc77),37.55,2017-05-03,47856239R,Aurora,Muguruza,95.4
ObjectId(5e13d8e9054a095daa7afc78),37.55,2017-05-03,47856239R,Aurora,Muguruza,106
ObjectId(5e13d8e9054a095daa7afc79),31.55,2017-05-03,72845052G,Rosa Tomasa,Solano,99
ObjectId(5e13d8e9054a095daa7afc7a),33.55,2017-05-03,58924992G,Loren,"[""Sabas"",""Sabas""]",85.26
ObjectId(5e13d8e9054a095daa7afc7b),33.55,2017-05-03,58924992G,Loren,"[""Sabas"",""Sabas""]",110.74
ObjectId(5e13d8e9054a095daa7afc7c),33.55,2017-05-03,58924992G,Loren,"[""Sabas"",""Sabas""]",2.85
ObjectId(5e13d8e9054a095daa7afc7d),33.55,2017-05-03,58924992G,Loren,"[""Sabas"",""Sabas""]",129
ObjectId(5e13d8e9054a095daa7afc7e),28.75,2017-05-03,11919234J,Santiago,Gomez,97.02
ObjectId(5e13d8e9054a095daa7afc7f),28.75,2017-05-03,11919234J,Santiago,Gomez,100.5
ObjectId(5e13d8e9054a095daa7afc80),28.75,2017-05-03,11919234J,Santiago,Gomez,5.5200000000000005
ObjectId(5e13d8e9054a095daa7afc81),28.75,2017-05-03,11919234J,Santiago,Gomez,93.06
ObjectId(5e13d8e9054a095daa7afc82),28.75,2017-05-03,11919234J,Santiago,Gomez,91
ObjectId(5e13d8e9054a095daa7afc83),28.75,2017-05-03,11919234J,Santiago,Gomez,0.9
ObjectId(5e13d8e9054a095daa7afc84),59.35,2017-05-03,28879790R,Maria de las Aguas Vivas,Revilla,5.15
ObjectId(5e13d8e9054a095daa7afc85),59.35,2017-05-03,28879790R,Maria de las Aguas Vivas,Revilla,103.95
ObjectId(5e13d8e9054a095daa7afc86),59.35,2017-05-03,28879790R,Maria de las Aguas Vivas,Revilla,107.91
ObjectId(5e13d8e9054a095daa7afc87),59.35,2017-05-03,28879790R,Maria de las Aguas Vivas,Revilla,111.72
ObjectId(5e13d8e9054a095daa7afc88),59.35,2017-05-03,28879790R,Maria de las Aguas Vivas,Revilla,97.02
ObjectId(5e13d8e9054a095daa7afc89),59.35,2017-05-03,28879790R,Maria de las Aguas Vivas,Revilla,81.34
ObjectId(5e13d8e9054a095daa7afc8a),59.35,2017-05-03,28879790R,Maria de las Aguas Vivas,Revilla,109
ObjectId(5e13d8e9054a095daa7afc8b),59.35,2017-05-03,28879790R,Maria de las Aguas Vivas,Revilla,103.95
ObjectId(5e13d8e9054a095daa7afc8c),59.35,2017-05-03,28879790R,Maria de las Aguas Vivas,Revilla,109.75999999999999
ObjectId(5e13d8e9054a095daa7afc8d),59.35,2017-05-03,28879790R,Maria de las Aguas Vivas,Revilla,89.1
ObjectId(5e13d8e9054a095daa7afc8e),59.35,2017-05-03,28879790R,Maria de las Aguas Vivas,Revilla,115.83
ObjectId(5e13d8e9054a095daa7afc8f),59.35,2017-05-03,28879790R,Maria de las Aguas Vivas,Revilla,116
ObjectId(5e13d8e9054a095daa7afc90),59.35,2017-05-03,28879790R,Maria de las Aguas Vivas,Revilla,117.81
ObjectId(5e13d8e9054a095daa7afc91),59.35,2017-05-03,28879790R,Maria de las Aguas Vivas,Revilla,106.82
ObjectId(5e13d8e9054a095daa7afc92),59.35,2017-05-03,28879790R,Maria de las Aguas Vivas,Revilla,100
ObjectId(5e13d8e9054a095daa7afc93),59.35,2017-05-03,28879790R,Maria de las Aguas Vivas,Revilla,98.98
ObjectId(5e13d8e9054a095daa7afc94),59.35,2017-05-03,28879790R,Maria de las Aguas Vivas,Revilla,80.19
ObjectId(5e13d8e9054a095daa7afc95),20.8,2017-05-03,19315660F,Javier Antonio,Laverio,321.75
ObjectId(5e13d8e9054a095daa7afc96),20.8,2017-05-03,19315660F,Javier Antonio,Laverio,106.82
ObjectId(5e13d8e9054a095daa7afc97),20.8,2017-05-03,19315660F,Javier Antonio,Laverio,115
ObjectId(5e13d8e9054a095daa7afc98),20.8,2017-05-03,19315660F,Javier Antonio,Laverio,0.92
ObjectId(5e13d8e9054a095daa7afc99),34.55,2017-05-03,27183482N,Victor,Ruiz-Sanz,3.21
ObjectId(5e13d8e9054a095daa7afc9a),34.55,2017-05-03,27183482N,Victor,Ruiz-Sanz,115.83
ObjectId(5e13d8e9054a095daa7afc9b),34.55,2017-05-03,27183482N,Victor,Ruiz-Sanz,87.22
ObjectId(5e13d8e9054a095daa7afc9c),34.55,2017-05-03,27183482N,Victor,Ruiz-Sanz,89.17999999999999
ObjectId(5e13d8e9054a095daa7afc9d),34.55,2017-05-03,27183482N,Victor,Ruiz-Sanz,121.77
ObjectId(5e13d8e9054a095daa7afc9e),34.55,2017-05-03,27183482N,Victor,Ruiz-Sanz,92
ObjectId(5e13d8e9054a095daa7afc9f),21.75,2017-05-03,74741899H,Daniel Ramon,Retis,74.88
ObjectId(5e13d8e9054a095daa7afca0),32.65,2017-05-03,49715869N,Marina,Cuy-Ruiz,98
ObjectId(5e13d8e9054a095daa7afca1),32.65,2017-05-03,49715869N,Marina,Cuy-Ruiz,87
ObjectId(5e13d8e9054a095daa7afca2),32.65,2017-05-03,49715869N,Marina,Cuy-Ruiz,1.76
ObjectId(5e13d8e9054a095daa7afca3),23.7,2017-05-03,10406274Q,Fina Valentina,"[""Santacruz"",""Mieses""]",101.97
ObjectId(5e13d8e9054a095daa7afca4),36.55,2017-05-03,02773303D,Francisco Agustin,"[""Palacios"",""Campuzano""]",3.6599999999999997
ObjectId(5e13d8e9054a095daa7afca5),36.55,2017-05-03,02773303D,Francisco Agustin,"[""Palacios"",""Campuzano""]",98.98
ObjectId(5e13d8e9054a095daa7afca6),36.55,2017-05-03,02773303D,Francisco Agustin,"[""Palacios"",""Campuzano""]",86.24
ObjectId(5e13d8e9054a095daa7afca7),36.55,2017-05-03,02773303D,Francisco Agustin,"[""Palacios"",""Campuzano""]",94.08
ObjectId(5e13d8e9054a095daa7afca8),36.55,2017-05-03,02773303D,Francisco Agustin,"[""Palacios"",""Campuzano""]",94
ObjectId(5e13d8e9054a095daa7afca9),36.55,2017-05-03,02773303D,Francisco Agustin,"[""Palacios"",""Campuzano""]",95
ObjectId(5e13d8e9054a095daa7afcaa),36.55,2017-05-03,02773303D,Francisco Agustin,"[""Palacios"",""Campuzano""]",97.02
ObjectId(5e13d8e9054a095daa7afcab),48.55,2017-05-03,41041947B,Sandra Gema,Tumpay,2.88
ObjectId(5e13d8e9054a095daa7afcac),48.55,2017-05-03,41041947B,Sandra Gema,Tumpay,100.98
ObjectId(5e13d8e9054a095daa7afcad),48.55,2017-05-03,41041947B,Sandra Gema,Tumpay,24.5
ObjectId(5e13d8e9054a095daa7afcae),48.55,2017-05-03,41041947B,Sandra Gema,Tumpay,95.03999999999999
ObjectId(5e13d8e9054a095daa7afcaf),48.55,2017-05-03,41041947B,Sandra Gema,Tumpay,101.97
ObjectId(5e13d8e9054a095daa7afcb0),48.55,2017-05-03,41041947B,Sandra Gema,Tumpay,112
ObjectId(5e13d8e9054a095daa7afcb1),48.55,2017-05-03,41041947B,Sandra Gema,Tumpay,122
ObjectId(5e13d8e9054a095daa7afcb2),48.55,2017-05-03,41041947B,Sandra Gema,Tumpay,2.8000000000000003
ObjectId(5e13d8e9054a095daa7afcb3),48.55,2017-05-03,41041947B,Sandra Gema,Tumpay,132
ObjectId(5e13d8e9054a095daa7afcb4),48.55,2017-05-03,41041947B,Sandra Gema,Tumpay,78.21
ObjectId(5e13d8e9054a095daa7afcb5),48.55,2017-05-03,41041947B,Sandra Gema,Tumpay,5.800000000000001
ObjectId(5e13d8e9054a095daa7afcb6),48.55,2017-05-03,41041947B,Sandra Gema,Tumpay,1.62
ObjectId(5e13d8e9054a095daa7afcb7),48.55,2017-05-03,41041947B,Sandra Gema,Tumpay,121.77
ObjectId(5e13d8e9054a095daa7afcb8),48.55,2017-05-03,41041947B,Sandra Gema,Tumpay,137
ObjectId(5e13d8e9054a095daa7afcb9),23.7,2017-05-03,14317838Q,Adriana,Almeida,141
ObjectId(5e13d8e9054a095daa7afcba),23.7,2017-05-03,14317838Q,Adriana,Almeida,89
ObjectId(5e13d8e9054a095daa7afcbb),39.4,2017-05-03,07066153R,Pablo Jorge,"[""Cangalaya-Villacorta"",""Barrera""]",105
ObjectId(5e13d8e9054a095daa7afcbc),39.4,2017-05-03,07066153R,Pablo Jorge,"[""Cangalaya-Villacorta"",""Barrera""]",121.77
ObjectId(5e13d8e9054a095daa7afcbd),39.4,2017-05-03,07066153R,Pablo Jorge,"[""Cangalaya-Villacorta"",""Barrera""]",13.9
ObjectId(5e13d8e9054a095daa7afcbe),39.4,2017-05-03,07066153R,Pablo Jorge,"[""Cangalaya-Villacorta"",""Barrera""]",105
ObjectId(5e13d8e9054a095daa7afcbf),39.4,2017-05-03,07066153R,Pablo Jorge,"[""Cangalaya-Villacorta"",""Barrera""]",114
ObjectId(5e13d8e9054a095daa7afcc0),33.5,2017-05-03,33440785G,Maria de la Encarnacion,Torres,99.96
ObjectId(5e13d8e9054a095daa7afcc1),33.5,2017-05-03,33440785G,Maria de la Encarnacion,Torres,118.58
ObjectId(5e13d8e9054a095daa7afcc2),33.5,2017-05-03,33440785G,Maria de la Encarnacion,Torres,151.47
ObjectId(5e13d8e9054a095daa7afcc3),29.6,2017-05-03,17432526K,Maria de la Aurora,Lopez,106.82
ObjectId(5e13d8e9054a095daa7afcc4),42.65,2017-05-03,06640941J,Ahmed,"[""Hernandez"",""Guzman-Bermejo""]",100
ObjectId(5e13d8e9054a095daa7afcc5),42.65,2017-05-03,06640941J,Ahmed,"[""Hernandez"",""Guzman-Bermejo""]",90
ObjectId(5e13d8e9054a095daa7afcc6),42.65,2017-05-03,06640941J,Ahmed,"[""Hernandez"",""Guzman-Bermejo""]",128.38
ObjectId(5e13d8e9054a095daa7afcc7),42.65,2017-05-03,06640941J,Ahmed,"[""Hernandez"",""Guzman-Bermejo""]",92.12
ObjectId(5e13d8e9054a095daa7afcc8),42.65,2017-05-03,06640941J,Ahmed,"[""Hernandez"",""Guzman-Bermejo""]",133
ObjectId(5e13d8e9054a095daa7afcc9),42.65,2017-05-03,06640941J,Ahmed,"[""Hernandez"",""Guzman-Bermejo""]",142.56
ObjectId(5e13d8e9054a095daa7afcca),42.65,2017-05-03,06640941J,Ahmed,"[""Hernandez"",""Guzman-Bermejo""]",89.17999999999999
ObjectId(5e13d8e9054a095daa7afccb),42.65,2017-05-03,06640941J,Ahmed,"[""Hernandez"",""Guzman-Bermejo""]",114.84
ObjectId(5e13d8e9054a095daa7afccc),42.65,2017-05-03,06640941J,Ahmed,"[""Hernandez"",""Guzman-Bermejo""]",118.8
ObjectId(5e13d8e9054a095daa7afccd),42.65,2017-05-03,06640941J,Ahmed,"[""Hernandez"",""Guzman-Bermejo""]",111.72
ObjectId(5e13d8e9054a095daa7afcce),42.65,2017-05-03,06640941J,Ahmed,"[""Hernandez"",""Guzman-Bermejo""]",215
ObjectId(5e13d8e9054a095daa7afccf),24.7,2017-05-03,13819101B,Alberto Ignacio,Monzon,101
ObjectId(5e13d8e9054a095daa7afcd0),24.7,2017-05-03,13819101B,Alberto Ignacio,Monzon,92
ObjectId(5e13d8e9054a095daa7afcd1),24.7,2017-05-03,13819101B,Alberto Ignacio,Monzon,0.89
ObjectId(5e13d8e9054a095daa7afcd2),24.7,2017-05-03,13819101B,Alberto Ignacio,Monzon,93
ObjectId(5e13d8e9054a095daa7afcd3),25.8,2017-05-03,29816589X,Marcia,Due�as,122.76
ObjectId(5e13d8e9054a095daa7afcd4),25.8,2017-05-03,29816589X,Marcia,Due�as,131.67
ObjectId(5e13d8e9054a095daa7afcd5),25.8,2017-05-03,29816589X,Marcia,Due�as,109
ObjectId(5e13d8e9054a095daa7afcd6),25.8,2017-05-03,29816589X,Marcia,Due�as,93
ObjectId(5e13d8e9054a095daa7afcd7),26.65,2017-05-03,79402202S,Manuel Francisco,"[""Herrera"",""Salgado-Iglesias""]",111.72
ObjectId(5e13d8e9054a095daa7afcd8),41.25,2017-05-03,91294266K,Jeremias,Sanchez,44.800000000000004
ObjectId(5e13d8e9054a095daa7afcd9),26.65,2017-05-03,73281473T,Plinio,"[""Cayo"",""Bermejo""]",89.1
ObjectId(5e13d8e9054a095daa7afcda),26.65,2017-05-03,73281473T,Plinio,"[""Cayo"",""Bermejo""]",22
ObjectId(5e13d8e9054a095daa7afcdb),49.5,2017-05-03,98890155E,Clio,Herbada,123
ObjectId(5e13d8e9054a095daa7afcdc),49.5,2017-05-03,98890155E,Clio,Herbada,3.88
ObjectId(5e13d8e9054a095daa7afcdd),49.5,2017-05-03,98890155E,Clio,Herbada,118.58
ObjectId(5e13d8e9054a095daa7afcde),49.5,2017-05-03,98890155E,Clio,Herbada,3.81
ObjectId(5e13d8e9054a095daa7afcdf),49.5,2017-05-03,98890155E,Clio,Herbada,193.05
ObjectId(5e13d8e9054a095daa7afce0),49.5,2017-05-03,98890155E,Clio,Herbada,87.12
ObjectId(5e13d8e9054a095daa7afce1),49.5,2017-05-03,98890155E,Clio,Herbada,135
ObjectId(5e13d8e9054a095daa7afce2),49.5,2017-05-03,98890155E,Clio,Herbada,1.21
ObjectId(5e13d8e9054a095daa7afce3),49.5,2017-05-03,98890155E,Clio,Herbada,4.5200000000000005
ObjectId(5e13d8e9054a095daa7afce4),49.5,2017-05-03,98890155E,Clio,Herbada,116.62
ObjectId(5e13d8e9054a095daa7afce5),49.5,2017-05-03,98890155E,Clio,Herbada,102
ObjectId(5e13d8e9054a095daa7afce6),49.5,2017-05-03,98890155E,Clio,Herbada,97
ObjectId(5e13d8e9054a095daa7afce7),49.5,2017-05-03,98890155E,Clio,Herbada,99
ObjectId(5e13d8e9054a095daa7afce8),49.5,2017-05-03,98890155E,Clio,Herbada,142.56
ObjectId(5e13d8e9054a095daa7afce9),30.75,2017-05-03,85690601F,Lucina,Sanz,107.91
ObjectId(5e13d8e9054a095daa7afcea),30.75,2017-05-03,85690601F,Lucina,Sanz,87.22
ObjectId(5e13d8e9054a095daa7afceb),30.75,2017-05-03,85690601F,Lucina,Sanz,96.03
ObjectId(5e13d8e9054a095daa7afcec),30.75,2017-05-03,85690601F,Lucina,Sanz,1.96
